Interchange_Name,Highway_Name,Mile_Marker,Latitude,Longitude,Permalink
IC_I74_116,I-74,116,39.52614977962699,-85.73633369888309,https://www.waze.com/editor?env=usa&lat=39.52614977962699&lon=-85.73633369888309&zoom=5
IC_I74_119,I-74,119,39.49718776927676,-85.69413559696098,https://www.waze.com/editor?env=usa&lat=39.49718776927676&lon=-85.69413559696098&zoom=5
IC_I74_123,I-74,123,39.45309828529302,-85.62931209232732,https://www.waze.com/editor?env=usa&lat=39.45309828529302&lon=-85.62931209232732&zoom=5
IC_I74_132,I-74,132,39.36240077183593,-85.51501095882064,https://www.waze.com/editor?env=usa&lat=39.36240077183593&lon=-85.51501095882064&zoom=5
IC_I74_134,I-74,134,39.36223830649081,-85.47947960168075,https://www.waze.com/editor?env=usa&lat=39.36223830649081&lon=-85.47947960168075&zoom=5
IC_I74_143,I-74,143,39.316634578974785,-85.32588928518115,https://www.waze.com/editor?env=usa&lat=39.316634578974785&lon=-85.32588928518115&zoom=5
IC_I74_149,I-74,149,39.308049547250036,-85.21657690695312,https://www.waze.com/editor?env=usa&lat=39.308049547250036&lon=-85.21657690695312&zoom=5
IC_I74_156,I-74,156,39.280350122970646,-85.10051077410257,https://www.waze.com/editor?env=usa&lat=39.280350122970646&lon=-85.10051077410257&zoom=5
SA_I80_90,N/A,N/A,41.732152259690764,-86.00501940574235,https://www.waze.com/editor?env=usa&lat=41.732152259690764&lon=-86.00501940574235&zoom=5
RA_I70_107,N/A,N/A,39.82534341868762,-85.70359211224147,https://www.waze.com/editor?env=usa&lat=39.82534341868762&lon=-85.70359211224147&zoom=5
IC_I74_164,I-74,164,39.27842150556749,-84.96043815119226,https://www.waze.com/editor?env=usa&lat=39.27842150556749&lon=-84.96043815119226&zoom=5
IC_I74_169,I-74,169,39.27910265634291,-84.86135038853205,https://www.waze.com/editor?env=usa&lat=39.27910265634291&lon=-84.86135038853205&zoom=5
IC_I80_1,I-80,1,41.573950850128476,-87.50911025904144,https://www.waze.com/editor?env=usa&lat=41.573950850128476&lon=-87.50911025904144&zoom=5
IC_I80_92,I-80,92,41.7308827264111,-85.97359572072938,https://www.waze.com/editor?env=usa&lat=41.7308827264111&lon=-85.97359572072938&zoom=5
IC_I80_96,I-80,96,41.73034334436371,-85.88477435339517,https://www.waze.com/editor?env=usa&lat=41.73034334436371&lon=-85.88477435339517&zoom=5
IC_I80_107,I-80,107,41.74710732448659,-85.68012088936334,https://www.waze.com/editor?env=usa&lat=41.74710732448659&lon=-85.68012088936334&zoom=5
IC_I80_12,I-80,12,41.568866061469166,-87.30081634466825,https://www.waze.com/editor?env=usa&lat=41.568866061469166&lon=-87.30081634466825&zoom=5
IC_I80_13,I-80,13,41.57217439400127,-87.28370112994587,https://www.waze.com/editor?env=usa&lat=41.57217439400127&lon=-87.28370112994587&zoom=5
RA_I80_108,N/A,N/A,41.74869540996327,-85.66582792486003,https://www.waze.com/editor?env=usa&lat=41.74869540996327&lon=-85.66582792486003&zoom=5
IC_I80_72,I-80,72,41.73027521657553,-86.339516370514,https://www.waze.com/editor?env=usa&lat=41.73027521657553&lon=-86.339516370514&zoom=5
RA_I74_151,N/A,N/A,39.28828714136151,-85.16928928834355,https://www.waze.com/editor?env=usa&lat=39.28828714136151&lon=-85.16928928834355&zoom=5
IC_I70_87,I-70,87,39.80220575820646,-86.08330861427844,https://www.waze.com/editor?env=usa&lat=39.80220575820646&lon=-86.08330861427844&zoom=5
IC_I70_89,I-70,89,39.79823470245394,-86.04543649348405,https://www.waze.com/editor?env=usa&lat=39.79823470245394&lon=-86.04543649348405&zoom=5
IC_I70_90,I-70,90,39.798873068750446,-86.03495989159912,https://www.waze.com/editor?env=usa&lat=39.798873068750446&lon=-86.03495989159912&zoom=5
IC_I70_91,I-70,91,39.8005727886358,-86.00953418092386,https://www.waze.com/editor?env=usa&lat=39.8005727886358&lon=-86.00953418092386&zoom=5
IC_I70_96,I-70,96,39.81902830524016,-85.91510420371952,https://www.waze.com/editor?env=usa&lat=39.81902830524016&lon=-85.91510420371952&zoom=5
IC_I70_104,I-70,104,39.8209157087827,-85.76988045326296,https://www.waze.com/editor?env=usa&lat=39.8209157087827&lon=-85.76988045326296&zoom=5
IC_I70_115,I-70,115,39.840158310620616,-85.55475979318528,https://www.waze.com/editor?env=usa&lat=39.840158310620616&lon=-85.55475979318528&zoom=5
IC_I70_123,I-70,123,39.85326929356761,-85.41295090796417,https://www.waze.com/editor?env=usa&lat=39.85326929356761&lon=-85.41295090796417&zoom=5
IC_I70_131,I-70,131,39.85197713494834,-85.26284722193476,https://www.waze.com/editor?env=usa&lat=39.85197713494834&lon=-85.26284722193476&zoom=5
IC_I70_137,I-70,137,39.85291929185368,-85.14445013525895,https://www.waze.com/editor?env=usa&lat=39.85291929185368&lon=-85.14445013525895&zoom=5
IC_I70_145,I-70,145,39.86002437682853,-84.99532569353653,https://www.waze.com/editor?env=usa&lat=39.86002437682853&lon=-84.99532569353653&zoom=5
IC_I70_149,I-70,149,39.86732392750837,-84.92618342044867,https://www.waze.com/editor?env=usa&lat=39.86732392750837&lon=-84.92618342044867&zoom=5
IC_I70_151,I-70,151,39.872080374260776,-84.88851566215398,https://www.waze.com/editor?env=usa&lat=39.872080374260776&lon=-84.88851566215398&zoom=5
IC_I70_153,I-70,153,39.867523450302464,-84.86030602606186,https://www.waze.com/editor?env=usa&lat=39.867523450302464&lon=-84.86030602606186&zoom=5
IC_I70_156,I-70,156,39.83319595109652,-84.81712706545561,https://www.waze.com/editor?env=usa&lat=39.83319595109652&lon=-84.81712706545561&zoom=5
IC_I74_4,I-74,4,40.12044949835651,-87.45166843082124,https://www.waze.com/editor?env=usa&lat=40.12044949835651&lon=-87.45166843082124&zoom=5
IC_I74_8,I-74,8,40.12186570920049,-87.38105449439595,https://www.waze.com/editor?env=usa&lat=40.12186570920049&lon=-87.38105449439595&zoom=5
IC_I74_15,I-74,15,40.124149915864955,-87.24302972219483,https://www.waze.com/editor?env=usa&lat=40.124149915864955&lon=-87.24302972219483&zoom=5
IC_I74_25,I-74,25,40.10421433658394,-87.06846005377808,https://www.waze.com/editor?env=usa&lat=40.10421433658394&lon=-87.06846005377808&zoom=5
IC_I74_34,I-74,34,40.079518962796016,-86.90437039910047,https://www.waze.com/editor?env=usa&lat=40.079518962796016&lon=-86.90437039910047&zoom=5
IC_I74_39,I-74,39,40.047024289625156,-86.81221935150232,https://www.waze.com/editor?env=usa&lat=40.047024289625156&lon=-86.81221935150232&zoom=5
IC_I74_52,I-74,52,39.94227759085779,-86.61974587892675,https://www.waze.com/editor?env=usa&lat=39.94227759085779&lon=-86.61974587892675&zoom=5
IC_I74_58,I-74,58,39.8912152535118,-86.53851346483266,https://www.waze.com/editor?env=usa&lat=39.8912152535118&lon=-86.53851346483266&zoom=5
IC_I74_61,I-74,61,39.87941012716775,-86.47275777386997,https://www.waze.com/editor?env=usa&lat=39.87941012716775&lon=-86.47275777386997&zoom=5
IC_I74_66,I-74,66,39.859746959477484,-86.39260510407992,https://www.waze.com/editor?env=usa&lat=39.859746959477484&lon=-86.39260510407992&zoom=5
IC_I74_73,I-74,73,39.806783678061656,-86.2752494382227,https://www.waze.com/editor?env=usa&lat=39.806783678061656&lon=-86.2752494382227&zoom=5
IC_I74_94,I-74,94,39.732212479810386,-86.04481302745918,https://www.waze.com/editor?env=usa&lat=39.732212479810386&lon=-86.04481302745918&zoom=5
IC_I74_96,I-74,96,39.7152609827772,-86.00829127750221,https://www.waze.com/editor?env=usa&lat=39.7152609827772&lon=-86.00829127750221&zoom=5
IC_I74_99,I-74,99,39.6810088474121,-85.97080983852038,https://www.waze.com/editor?env=usa&lat=39.6810088474121&lon=-85.97080983852038&zoom=5
IC_I74_101,I-74,101,39.66166301975263,-85.94321955716197,https://www.waze.com/editor?env=usa&lat=39.66166301975263&lon=-85.94321955716197&zoom=5
IC_I74_103,I-74,103,39.64546747030054,-85.91379905298096,https://www.waze.com/editor?env=usa&lat=39.64546747030054&lon=-85.91379905298096&zoom=5
IC_I74_109,I-74,109,39.58444016941744,-85.8229967637854,https://www.waze.com/editor?env=usa&lat=39.58444016941744&lon=-85.8229967637854&zoom=5
IC_I90_10,I-90,10,41.610388745713934,-87.43260231169472,https://www.waze.com/editor?env=usa&lat=41.610388745713934&lon=-87.43260231169472&zoom=5
IC_I80_101,I-80,101,41.73455489696097,-85.80036905500515,https://www.waze.com/editor?env=usa&lat=41.73455489696097&lon=-85.80036905500515&zoom=5
IC_I80_77,I-80,77,41.72246828453099,-86.25042324423913,https://www.waze.com/editor?env=usa&lat=41.72246828453099&lon=-86.25042324423913&zoom=5
IC_I80_16,I-80,16,41.5858572944377,-87.23135685689532,https://www.waze.com/editor?env=usa&lat=41.5858572944377&lon=-87.23135685689532&zoom=5
IC_I80_10,I-80,10,41.567365734727275,-87.3366601018535,https://www.waze.com/editor?env=usa&lat=41.567365734727275&lon=-87.3366601018535&zoom=5
IC_I80_9,I-80,9,41.56893756012218,-87.35607995155239,https://www.waze.com/editor?env=usa&lat=41.56893756012218&lon=-87.35607995155239&zoom=5
IC_I80_6,I-80,6,41.56977459993662,-87.40326141650489,https://www.waze.com/editor?env=usa&lat=41.56977459993662&lon=-87.40326141650489&zoom=5
IC_I80_5,I-80,5,41.56995783418727,-87.43235287656152,https://www.waze.com/editor?env=usa&lat=41.56995783418727&lon=-87.43235287656152&zoom=5
RA_I74_57,N/A,N/A,39.900671215594066,-86.55491160783319,https://www.waze.com/editor?env=usa&lat=39.900671215594066&lon=-86.55491160783319&zoom=5
IC_I80_3,I-80,3,41.574003260342195,-87.46152566916435,https://www.waze.com/editor?env=usa&lat=41.574003260342195&lon=-87.46152566916435&zoom=5
IC_I80_2,I-80,2,41.57408969106401,-87.4799712216809,https://www.waze.com/editor?env=usa&lat=41.57408969106401&lon=-87.4799712216809&zoom=5
TP_I90_1,N/A,N/A,41.688092036528225,-87.52188914509873,https://www.waze.com/editor?env=usa&lat=41.688092036528225&lon=-87.52188914509873&zoom=5
RA_I74_1,N/A,N/A,40.11773661001905,-87.50537896635821,https://www.waze.com/editor?env=usa&lat=40.11773661001905&lon=-87.50537896635821&zoom=5
SA_I80_56,N/A,N/A,41.706312221035674,-86.62222683538246,https://www.waze.com/editor?env=usa&lat=41.706312221035674&lon=-86.62222683538246&zoom=5
MA_I80_37,N/A,N/A,41.586060389453955,-86.92626342919532,https://www.waze.com/editor?env=usa&lat=41.586060389453955&lon=-86.92626342919532&zoom=5
IC_I80_49,I-80,49,41.663245810808135,-86.73868495236711,https://www.waze.com/editor?env=usa&lat=41.663245810808135&lon=-86.73868495236711&zoom=5
IC_I80_39,I-80,39,41.59051551443946,-86.89709494529106,https://www.waze.com/editor?env=usa&lat=41.59051551443946&lon=-86.89709494529106&zoom=5
IC_I80_15,I-80,15,41.58297386016016,-87.24036268124979,https://www.waze.com/editor?env=usa&lat=41.58297386016016&lon=-87.24036268124979&zoom=5
IC_I74_68,I-74,68,39.840728206214166,-86.35557483951465,https://www.waze.com/editor?env=usa&lat=39.840728206214166&lon=-86.35557483951465&zoom=5
WS_I70_148,N/A,N/A,39.86470873379336,-84.94525511199296,https://www.waze.com/editor?env=usa&lat=39.86470873379336&lon=-84.94525511199296&zoom=5
TP_I80_153,N/A,N/A,41.66617116585914,-84.85369309646933,https://www.waze.com/editor?env=usa&lat=41.66617116585914&lon=-84.85369309646933&zoom=5
IC_S75_23,IN-75,23,39.94227759085779,-86.61974587892675,https://www.waze.com/editor?env=usa&lat=39.94227759085779&lon=-86.61974587892675&zoom=5
IC_S9_29,IN-9,29,39.55082373490561,-85.77559338752442,https://www.waze.com/editor?env=usa&lat=39.55082373490561&lon=-85.77559338752442&zoom=5
IC_I80_31,I-80,31,41.57322358083263,-87.04580541014398,https://www.waze.com/editor?env=usa&lat=41.57322358083263&lon=-87.04580541014398&zoom=5
SA_I80_145,N/A,N/A,41.725678393011925,-84.96675685260841,https://www.waze.com/editor?env=usa&lat=41.725678393011925&lon=-84.96675685260841&zoom=5
IC_I80_121,I-80,121,41.7537647748236,-85.42687888540175,https://www.waze.com/editor?env=usa&lat=41.7537647748236&lon=-85.42687888540175&zoom=5
TP_I80_125,N/A,N/A,41.74606972970808,-85.32967743228315,https://www.waze.com/editor?env=usa&lat=41.74606972970808&lon=-85.32967743228315&zoom=5
IC_I90_5,I-90,5,41.63926253338422,-87.50625232778509,https://www.waze.com/editor?env=usa&lat=41.63926253338422&lon=-87.50625232778509&zoom=5
RA_I70_143,N/A,N/A,39.85938800243067,-85.02556258837238,https://www.waze.com/editor?env=usa&lat=39.85938800243067&lon=-85.02556258837238&zoom=5
IC_I80_23,I-80,23,41.58017439315086,-87.18313496265074,https://www.waze.com/editor?env=usa&lat=41.58017439315086&lon=-87.18313496265074&zoom=5
IC_I80_83,I-80,83,41.73018712691216,-86.14467703137929,https://www.waze.com/editor?env=usa&lat=41.73018712691216&lon=-86.14467703137929&zoom=5
IC_I80_144,I-80,144,41.73553691382452,-85.00017841774138,https://www.waze.com/editor?env=usa&lat=41.73553691382452&lon=-85.00017841774138&zoom=5
IC_I90_0,I-90,0,41.69858159645168,-87.52011764978256,https://www.waze.com/editor?env=usa&lat=41.69858159645168&lon=-87.52011764978256&zoom=5
IC_I90_3,I-90,3,41.65627306976592,-87.5159413740407,https://www.waze.com/editor?env=usa&lat=41.65627306976592&lon=-87.5159413740407&zoom=5
SA_I80_22,N/A,N/A,41.587692909096546,-87.21687507733766,https://www.waze.com/editor?env=usa&lat=41.587692909096546&lon=-87.21687507733766&zoom=5
IC_I74_113,I-74,113,39.55082373490561,-85.77559338752442,https://www.waze.com/editor?env=usa&lat=39.55082373490561&lon=-85.77559338752442&zoom=5
IC_I465_8,I-465,8,39.701985034577106,-86.26099155843771,https://www.waze.com/editor?env=usa&lat=39.701985034577106&lon=-86.26099155843771&zoom=5
IC_S135_16,IN-135,16,38.23943609748167,-86.12694381917353,https://www.waze.com/editor?env=usa&lat=38.23943609748167&lon=-86.12694381917353&zoom=5
IC_S109_21,IN-109,21,40.053141358507396,-85.6527903187392,https://www.waze.com/editor?env=usa&lat=40.053141358507396&lon=-85.6527903187392&zoom=5
IC_I465_40,I-465,40,39.85499429366814,-86.04712226600638,https://www.waze.com/editor?env=usa&lat=39.85499429366814&lon=-86.04712226600638&zoom=5
IC_I465_54,I-465,54,39.703887551703566,-86.10823678725181,https://www.waze.com/editor?env=usa&lat=39.703887551703566&lon=-86.10823678725181&zoom=5
IC_I465_35,I-465,35,39.909135852346544,-86.07658776183045,https://www.waze.com/editor?env=usa&lat=39.909135852346544&lon=-86.07658776183045&zoom=5
IC_S127_5,IN-127,5,41.70634898228006,-85.00469954178539,https://www.waze.com/editor?env=usa&lat=41.70634898228006&lon=-85.00469954178539&zoom=5
IC_I469_1,I-469,1,40.959045784373124,-85.273295494448,https://www.waze.com/editor?env=usa&lat=40.959045784373124&lon=-85.273295494448&zoom=5
IC_U224_10,US-224,10,40.827629937748135,-85.3539303325506,https://www.waze.com/editor?env=usa&lat=40.827629937748135&lon=-85.3539303325506&zoom=5
IC_I465_19,I-465,19,39.85284059923761,-86.2761381393397,https://www.waze.com/editor?env=usa&lat=39.85284059923761&lon=-86.2761381393397&zoom=5
IC_U136_5,US-136,5,40.14188910234395,-87.4466986821095,https://www.waze.com/editor?env=usa&lat=40.14188910234395&lon=-87.4466986821095&zoom=5
IC_S252_30,IN-252,30,39.36218485145043,-85.94229986627,https://www.waze.com/editor?env=usa&lat=39.36218485145043&lon=-85.94229986627&zoom=5
IC_I94_2,I-94,2,41.57408969106401,-87.4799712216809,https://www.waze.com/editor?env=usa&lat=41.57408969106401&lon=-87.4799712216809&zoom=5
IC_I465_12,I-465,12,39.748422481509934,-86.26444813645347,https://www.waze.com/editor?env=usa&lat=39.748422481509934&lon=-86.26444813645347&zoom=5
IC_I94_11,I-94,11,41.5671401213046,-87.31811447270826,https://www.waze.com/editor?env=usa&lat=41.5671401213046&lon=-87.31811447270826&zoom=5
IC_S237_30,IN-237,30,38.2413345053532,-86.4682348630039,https://www.waze.com/editor?env=usa&lat=38.2413345053532&lon=-86.4682348630039&zoom=5
IC_I465_21,I-465,21,39.88150263447408,-86.26895683642584,https://www.waze.com/editor?env=usa&lat=39.88150263447408&lon=-86.26895683642584&zoom=5
IC_I465_14,I-465,14,39.77947796948003,-86.27020570494128,https://www.waze.com/editor?env=usa&lat=39.77947796948003&lon=-86.27020570494128&zoom=5
IC_I465_23,I-465,23,39.910502124970634,-86.26957942321233,https://www.waze.com/editor?env=usa&lat=39.910502124970634&lon=-86.26957942321233&zoom=5
IC_S161_31,IN-161,31,38.19751730142714,-87.03558138122538,https://www.waze.com/editor?env=usa&lat=38.19751730142714&lon=-87.03558138122538&zoom=5
IC_S267_28,IN-267,28,39.9811133147922,-86.39518421194363,https://www.waze.com/editor?env=usa&lat=39.9811133147922&lon=-86.39518421194363&zoom=5
IC_I469_0,I-469,0,40.960331836331946,-85.29157856141319,https://www.waze.com/editor?env=usa&lat=40.960331836331946&lon=-85.29157856141319&zoom=5
IC_S145_18,IN-145,18,38.22497091655655,-86.70001503623433,https://www.waze.com/editor?env=usa&lat=38.22497091655655&lon=-86.70001503623433&zoom=5
IC_S162_13,IN-162,13,38.2057597049916,-86.86589786333788,https://www.waze.com/editor?env=usa&lat=38.2057597049916&lon=-86.86589786333788&zoom=5
IC_S256_6,IN-256,6,38.74077369637395,-85.81837258330373,https://www.waze.com/editor?env=usa&lat=38.74077369637395&lon=-85.81837258330373&zoom=5
IC_U231_227,US-231,227,40.66775187358804,-87.04084447288876,https://www.waze.com/editor?env=usa&lat=40.66775187358804&lon=-87.04084447288876&zoom=5
IC_I94_5,I-94,5,41.56995783418727,-87.43235287656152,https://www.waze.com/editor?env=usa&lat=41.56995783418727&lon=-87.43235287656152&zoom=5
IC_I94_12,I-94,12,41.568866061469166,-87.30081634466825,https://www.waze.com/editor?env=usa&lat=41.568866061469166&lon=-87.30081634466825&zoom=5
IC_S114_16,IN-114,16,40.94074190748388,-87.22075149011404,https://www.waze.com/editor?env=usa&lat=40.94074190748388&lon=-87.22075149011404&zoom=5
IC_I94_6,I-94,6,41.56977459993662,-87.40326141650489,https://www.waze.com/editor?env=usa&lat=41.56977459993662&lon=-87.40326141650489&zoom=5
IC_U231_243,US-231,243,40.80963517959691,-87.15418386605724,https://www.waze.com/editor?env=usa&lat=40.80963517959691&lon=-87.15418386605724&zoom=5
IC_I94_1,I-94,1,41.57395085012168,-87.50911026057676,https://www.waze.com/editor?env=usa&lat=41.57395085012168&lon=-87.50911026057676&zoom=5
IC_I94_3,I-94,3,41.574003260342195,-87.46152566916435,https://www.waze.com/editor?env=usa&lat=41.574003260342195&lon=-87.46152566916435&zoom=5
IC_U231_289,US-231,289,41.393307866457626,-87.32395383444972,https://www.waze.com/editor?env=usa&lat=41.393307866457626&lon=-87.32395383444972&zoom=5
IC_S168_15,IN-168,15,38.25237671742257,-87.43347399476643,https://www.waze.com/editor?env=usa&lat=38.25237671742257&lon=-87.43347399476643&zoom=5
IC_U231_86,US-231,86,38.91692791530299,-86.92225986425879,https://www.waze.com/editor?env=usa&lat=38.91692791530299&lon=-86.92225986425879&zoom=5
IC_S445_2,IN-445,2,39.03400613744375,-86.68898352589426,https://www.waze.com/editor?env=usa&lat=39.03400613744375&lon=-86.68898352589426&zoom=5
IC_S267_5_FMR,IN-267_5,FMR,39.667910611881666,-86.3707196199878,https://www.waze.com/editor?env=usa&lat=39.667910611881666&lon=-86.3707196199878&zoom=5
IC_U231_141,US-231,141,39.532652297780466,-86.80279961765433,https://www.waze.com/editor?env=usa&lat=39.532652297780466&lon=-86.80279961765433&zoom=5
IC_I465_9,I-465,9,39.71267116851515,-86.2645938330623,https://www.waze.com/editor?env=usa&lat=39.71267116851515&lon=-86.2645938330623&zoom=5
IC_I465_44,I-465,44,39.798873068750446,-86.03495989159912,https://www.waze.com/editor?env=usa&lat=39.798873068750446&lon=-86.03495989159912&zoom=5
IC_S227_15,IN-227,15,39.867523450302464,-84.86030602606186,https://www.waze.com/editor?env=usa&lat=39.867523450302464&lon=-84.86030602606186&zoom=5
IC_U231_181,US-231,181,40.079518962796016,-86.90437039910047,https://www.waze.com/editor?env=usa&lat=40.079518962796016&lon=-86.90437039910047&zoom=5
IC_S109_3,IN-109,3,39.84015830946768,-85.55475979320946,https://www.waze.com/editor?env=usa&lat=39.84015830946768&lon=-85.55475979320946&zoom=5
IC_I465_16,I-465,16,39.806783678061656,-86.2752494382227,https://www.waze.com/editor?env=usa&lat=39.806783678061656&lon=-86.2752494382227&zoom=5
IC_I265_4,I-265,4,38.34379574461806,-85.79868495450829,https://www.waze.com/editor?env=usa&lat=38.34379574461806&lon=-85.79868495450829&zoom=5
IC_I265_0,I-265,0,38.301935602829026,-85.85138295340714,https://www.waze.com/editor?env=usa&lat=38.301935602829026&lon=-85.85138295340714&zoom=5
IC_S212_0,IN-212,0,41.69822705070553,-86.82806443068478,https://www.waze.com/editor?env=usa&lat=41.69822705070553&lon=-86.82806443068478&zoom=5
IC_S165_6,IN-165,6,38.183899711608696,-87.781067720465,https://www.waze.com/editor?env=usa&lat=38.183899711608696&lon=-87.781067720465&zoom=5
IC_I465_42,I-465,42,39.83218117885787,-86.03560979089015,https://www.waze.com/editor?env=usa&lat=39.83218117885787&lon=-86.03560979089015&zoom=5
IC_U150_70,US-150,70,38.69492371063714,-87.49336719744437,https://www.waze.com/editor?env=usa&lat=38.69492371063714&lon=-87.49336719744437&zoom=5
IC_U231_34,US-231,34,38.19400251175162,-86.98253746555717,https://www.waze.com/editor?env=usa&lat=38.19400251175162&lon=-86.98253746555717&zoom=5
IC_U150_72,US-150,72,38.67853677943992,-87.48776405610833,https://www.waze.com/editor?env=usa&lat=38.67853677943992&lon=-87.48776405610833&zoom=5
IC_U231_208 FMR,US-231,208 FMR,40.45458222674164,-86.92912487963267,https://www.waze.com/editor?env=usa&lat=40.45458222674164&lon=-86.92912487963267&zoom=5
IC_U150_69,US-150,69,38.712982821700095,-87.48376346582222,https://www.waze.com/editor?env=usa&lat=38.712982821700095&lon=-87.48376346582222&zoom=5
IC_I465_5,I-465,5,39.69050189512706,-86.20270376517097,https://www.waze.com/editor?env=usa&lat=39.69050189512706&lon=-86.20270376517097&zoom=5
IC_I265_11,I-265,11,38.34928293264244,-85.66722530189809,https://www.waze.com/editor?env=usa&lat=38.34928293264244&lon=-85.66722530189809&zoom=5
IC_I265_9,I-265,9,38.34384888008927,-85.70625713120037,https://www.waze.com/editor?env=usa&lat=38.34384888008927&lon=-85.70625713120037&zoom=5
SA_I90_22,N/A,N/A,41.587692909096546,-87.21687507733766,https://www.waze.com/editor?env=usa&lat=41.587692909096546&lon=-87.21687507733766&zoom=5
IC_T90_92,T90,92,41.7308827264111,-85.97359572072938,https://www.waze.com/editor?env=usa&lat=41.7308827264111&lon=-85.97359572072938&zoom=5
IC_T90_107,T90,107,41.74710732448659,-85.68012088936334,https://www.waze.com/editor?env=usa&lat=41.74710732448659&lon=-85.68012088936334&zoom=5
SA_I90_145 FMR,N/A,N/A,41.725678393011925,-84.96675685260841,https://www.waze.com/editor?env=usa&lat=41.725678393011925&lon=-84.96675685260841&zoom=5
SA_I90_90,N/A,N/A,41.732152259690764,-86.00501940574235,https://www.waze.com/editor?env=usa&lat=41.732152259690764&lon=-86.00501940574235&zoom=5
IC_T90_96,T90,96,41.73034334436371,-85.88477435339517,https://www.waze.com/editor?env=usa&lat=41.73034334436371&lon=-85.88477435339517&zoom=5
RA_I90_108,N/A,N/A,41.74869540996327,-85.66582792486003,https://www.waze.com/editor?env=usa&lat=41.74869540996327&lon=-85.66582792486003&zoom=5
TP_I90_125,N/A,N/A,41.74606972970808,-85.32967743228315,https://www.waze.com/editor?env=usa&lat=41.74606972970808&lon=-85.32967743228315&zoom=5
IC_T90_49,T90,49,41.663245810808135,-86.73868495236711,https://www.waze.com/editor?env=usa&lat=41.663245810808135&lon=-86.73868495236711&zoom=5
IC_T90_39,T90,39,41.59051551443946,-86.89709494529106,https://www.waze.com/editor?env=usa&lat=41.59051551443946&lon=-86.89709494529106&zoom=5
MA_I90_37,N/A,N/A,41.586060389453955,-86.92626342919532,https://www.waze.com/editor?env=usa&lat=41.586060389453955&lon=-86.92626342919532&zoom=5
SA_I90_56,N/A,N/A,41.706312221035674,-86.62222683538246,https://www.waze.com/editor?env=usa&lat=41.706312221035674&lon=-86.62222683538246&zoom=5
IC_I90_23,I-90,23,41.58017439315086,-87.18313496265074,https://www.waze.com/editor?env=usa&lat=41.58017439315086&lon=-87.18313496265074&zoom=5
IC_I90_14_B,I-90_14,B,41.60518622081704,-87.33671466898936,https://www.waze.com/editor?env=usa&lat=41.60518622081704&lon=-87.33671466898936&zoom=5
IC_I90_72,I-90,72,41.73027521657553,-86.339516370514,https://www.waze.com/editor?env=usa&lat=41.73027521657553&lon=-86.339516370514&zoom=5
IC_I90_77,I-90,77,41.72246828453099,-86.25042324423913,https://www.waze.com/editor?env=usa&lat=41.72246828453099&lon=-86.25042324423913&zoom=5
IC_I90_83,I-90,83,41.73018712691216,-86.14467703137929,https://www.waze.com/editor?env=usa&lat=41.73018712691216&lon=-86.14467703137929&zoom=5
IC_I90_14_A,I-90_14,A,41.608836124365375,-87.35238393025315,https://www.waze.com/editor?env=usa&lat=41.608836124365375&lon=-87.35238393025315&zoom=5
IC_I90_121,I-90,121,41.75377998753757,-85.42687919742835,https://www.waze.com/editor?env=usa&lat=41.75377998753757&lon=-85.42687919742835&zoom=5
IC_I90_101,I-90,101,41.73455489696097,-85.80036905500515,https://www.waze.com/editor?env=usa&lat=41.73455489696097&lon=-85.80036905500515&zoom=5
IC_I90_144,I-90,144,41.73553691382452,-85.00017841774138,https://www.waze.com/editor?env=usa&lat=41.73553691382452&lon=-85.00017841774138&zoom=5
IC_S252_0,IN-252,0,39.42539229132742,-86.40157538122062,https://www.waze.com/editor?env=usa&lat=39.42539229132742&lon=-86.40157538122062&zoom=5
IC_S144_7,IN-144,7,39.56563628099839,-86.2468538983279,https://www.waze.com/editor?env=usa&lat=39.56563628099839&lon=-86.2468538983279&zoom=5
IC_I94_16,I-94,16,41.5858572944377,-87.23135685689532,https://www.waze.com/editor?env=usa&lat=41.5858572944377&lon=-87.23135685689532&zoom=5
IC_I465_4,I-465,4,39.6958152731797,-86.18652848250551,https://www.waze.com/editor?env=usa&lat=39.6958152731797&lon=-86.18652848250551&zoom=5
IC_I465_11,I-465,11,39.72973392784951,-86.26436226825052,https://www.waze.com/editor?env=usa&lat=39.72973392784951&lon=-86.26436226825052&zoom=5
IC_S421_230,IN-421,230,41.65813702608116,-86.89416921392697,https://www.waze.com/editor?env=usa&lat=41.65813702608116&lon=-86.89416921392697&zoom=5
IC_I465_20,I-465,20,39.863713506412346,-86.27425443354375,https://www.waze.com/editor?env=usa&lat=39.863713506412346&lon=-86.27425443354375&zoom=5
IC_I465_13,I-465,13,39.76474468294552,-86.26661894102483,https://www.waze.com/editor?env=usa&lat=39.76474468294552&lon=-86.26661894102483&zoom=5
IC_I465_7,I-465,7,39.69278109426551,-86.2429701038082,https://www.waze.com/editor?env=usa&lat=39.69278109426551&lon=-86.2429701038082&zoom=5
IC_I465_33,I-465,33,39.92135616994002,-86.1124274907478,https://www.waze.com/editor?env=usa&lat=39.92135616994002&lon=-86.1124274907478&zoom=5
IC_I265_7,I-265,7,38.34564920571738,-85.75404300324625,https://www.waze.com/editor?env=usa&lat=38.34564920571738&lon=-85.75404300324625&zoom=5
IC_I275_16,I-275,16,39.12218180912665,-84.83340618778487,https://www.waze.com/editor?env=usa&lat=39.12218180912665&lon=-84.83340618778487&zoom=5
